id,Gender,Meaning,Name,Origin
2227,Boy,Firm,Atal,Bengali
2228,Boy,Unshakeable,Atal,Hindi
2229,Boy,Firm,Atal,Sikh
2230,Girl,Mighty huntress,Atalanta,Greek
2231,Girl,Watch tower,Atalaya,Arabic
2232,Girl,Watch tower,Atalaya,Persian
2233,Boy,The gift of allah,Atallah,Arabic
2234,Boy,Youthful,Atalo,Greek
2235,Boy,Spirituality,Atam,Sikh
2236,Boy,"Self, soul",Atama,Sikh
2237,Boy,The holy trinity,Atambhu,Hindi
2238,Girl,God of spiritually,Atamjeet,Sikh
2239,Boy,God of spiritually,Atamjit,Sikh
2240,Boy,Spiritually brave,Atamveer,Sikh
2241,Boy,Incorporeal,Atanu,Bengali
2242,Girl,"Crown, blessed",Atara,Biblical
2243,Girl,"Crown, blessed",Atara,Hebrew
2244,Girl,"Crown, blessed",Ataret,Biblical
2245,Girl,"Crown, blessed",Ataret,Hebrew
2246,Boy,Fire,Atash,Arabic
2247,Boy,"Kindness, favor, affection, present",Atf,Arabic
2248,Girl,God is exalted,Athalia,Biblical
2249,Girl,God is exalted,Athalia,Hebrew
2250,Girl,Goddess of wisdom & war,Athena,Greek
2251,Boy,Generous,Atif,Arabic
2252,Girl,"Affection, sympathy",Atifa,Arabic
2253,Girl,Greatest god,Atinder,Sikh
2254,Girl,God's triumph,Atinderjeet,Sikh
2255,Girl,Prayer,Atira,Biblical
2256,Girl,Prayer,Atira,Hebrew
2257,Girl,Of good fragrance; connoisseur of fragrances,"Atira, aatira",Arabic
2258,Girl,"Gift, present",Atiya,Arabic
2259,Boy,Light of soul,Atmajyoti,Hindi
2260,Boy,Blissful,Atmanand,Hindi
2261,Girl,"Vast, limitless, incalculable",Atol,Sikh
2262,Girl,Name of an iranian princess,Atoosa,Arabic
2263,Boy,Great warrior,Atraiu,Hindi
2264,Girl,A river,Atreyi,Hindi
2265,Girl,God of spiritually,Attamjeet,Sikh
2266,Girl,God of spiritually,Attamjit,Sikh
2267,Boy,Perfume,Attar,Sikh
2268,Boy,Father-like,Atticus,English
2269,Boy,Without an equal,Atul,Bengali
2270,Boy,Matchless,Atul,Hindi
2271,Girl,Uncomparable,Atula,Hindi
2272,Boy,"Unweighable, incomparable",Atulya,Bengali
2273,Boy,"Unweighable, incomparable",Atulya,Hindi
2274,Girl,"Noble, bright",Auberta,Latin
2275,Girl,Blond ruler,Aubree,French
2276,Girl,Blond ruler,Aubrey,French
2277,Girl,"Noble, bright",Aubrey,German
2278,Girl,"Noble, strong one",Aubrianna,English
2279,Girl,Blond ruler,Aubrie,French
2280,Girl,Last daughter,Audi,African
2281,Girl,From audrey,Audra,French
2282,Girl,Noble strength,Audrey,English
2283,Boy,"Revered, exalted",August,German
2284,Girl,Venerable,Augusta,Latin
2285,Boy,"Revered, exalted",Augustin,French
2286,Boy,"Revered, exalted",Augustus,Latin
2287,Boy,Another name for prophet muhammad,Aula,Arabic
2288,Girl,King's messenger,Aulani,Hawaiian
2289,Girl,Delicious,Aulii,Hawaiian
2290,Girl,Very idealistic nature,Aupinder,Sikh
2291,Boy,"Wisdom, understanding","Aurang, orang",Arabic
2292,Girl,"Soft air, breeze",Aure,French
2293,Boy,Golden haired,Aurek,Polish
2294,Girl,Golden,Aurelia,Greek
2295,Girl,Goddess of the dawn,Aurora,Greek
2296,Girl,From aurora,Aurorette,French
2297,Girl,Hunter,Auryon,American
2298,Girl,Wife of prophet muhammad,Aushah,Arabic
2299,Boy,Derived from augustin,Austin,English
2300,Girl,Exalted,Austine,Latin
2301,Girl,Fall season,Autumn,Latin
2302,Girl,Like a bird,Ava,Greek
2303,Boy,The first,Avak,Armenian
2304,Girl,White orchard,Avalbane,Celtic/Gaelic
2305,Girl,White orchard,Avalbane,Irish
2306,Girl,Island,Avalon,Latin
2307,Boy,Lord of the earth,Avanesh,Sikh
2308,Girl,Earth,Avani,Hindi
2309,Girl,Earth,Avani,Hindu
2310,Girl,Earth,Avani,Sikh
2311,Girl,Lord of the earth,Avaninder,Sikh
2312,Boy,King of the earth,Avanindra,Bengali
2313,Boy,King of the earth,Avanindra,Hindi
2314,Boy,God of the earth,Avanish,Hindi
2315,Girl,Modest,Avanti,Hindi
2316,Girl,A place,Avantika,Bengali
2317,Girl,Princess of ujjain,Avantika,Hindi
2318,Girl,No other (none other),Avar,Sikh
2319,Girl,"Of the heavens,from the sky",Avari,American
2320,Girl,"Small, strong woman",Avariella,American
2321,Girl,Woman of strength,Avarielle,American
2322,Boy,Lord indra,Avasyu,Hindi
2323,Girl,Hail (all bow to),Ave,Latin
2324,Boy,Brings good news,Avedis,Armenian
2325,Boy,Breath,Avel,Greek
2326,Girl,Hazel,Aveline,French
2327,Boy,Born during advent,Avent,French
2328,Girl,Nobility,Avery,English
2329,Boy,The sun,Avi,Hindi
2330,Girl,Bird-like,Avian,French
2331,Boy,God is just,Avidan,Biblical
2332,Boy,God is just,Avidan,Hebrew
2333,Boy,Invincible,Avijit,Hindi
2334,Boy,Diamond,Avikam,Hindi
2335,Boy,Faithful,Avilash,Hindi
2336,Boy,Indestructible,Avinash,Hindi
2337,Boy,"Eternal, immortal",Avinash,Sikh
2338,Girl,Indestructable,Avinashi,Hindi
2339,Girl,Blessed father,Avinoam,Hebrew
2340,Boy,Continuous,Avirat,Hindi
2341,Girl,Birds,Avis,Latin
2342,Boy,Inauguration,Avishek,Bengali
2343,Boy,Father of dew,Avital,Biblical
2344,Boy,Father of dew,Avital,Hebrew
2345,Boy,"Spring, renewal",Aviv,Biblical
2346,Boy,"Spring, renewal",Aviv,Hebrew
2347,Girl,Joyful spring,Aviva,Biblical
2348,Girl,Joyful spring,Aviva,Hebrew
2349,Girl,Lilac,Avivit,Arabic
2350,Girl,A pendant,Avizah,Arabic
2351,Boy,One who lives a peaceful life,Avmanjeevan,Sikh
2352,Boy,Modest,Avneet,Sikh
2353,Girl,The earth,Avni,Hindi
2354,Girl,The river,Avon,Welsh
2355,Girl,Lean bear,Avonaco,American
2356,Girl,Lean bear,Avonaco,Native-American
2357,Girl,To tie,Avongara,African
2358,Girl,April,Avril,French
2359,Boy,Holy incarnation,Avtar,Hindi
2360,Boy,Incarnation of god,Avtar,Sikh
2361,Boy,Reward; compensation,Awad,Arabic
2362,Girl,A muse,Awen,Welsh
2363,Girl,Seer,Awena,Welsh
2364,Girl,Fawn,Awentia,American
2365,Girl,Fawn,Awentia,Native-American
2366,Boy,Name of a tree,Aws,Arabic
2367,Boy,Source of all life,Axel,German
2368,Girl,Source of all life,Axelle,French
2369,Girl,Source of life,Axl,German
2370,Girl,Bird,Aya,Biblical
2371,Girl,Bird,Aya,Hebrew
2372,Girl,Sign; distinct,Ayah,Arabic
2373,Girl,A female deer - (doe),Ayala,Biblical
2374,Girl,A female deer - (doe),Ayala,Hebrew
2375,Girl,Iris,Ayame,Japanese
2376,Boy,"Path,road",Ayan,Bengali
2377,Girl,Beautiful flower,Ayana,Arabic
2378,Girl,Beautiful flower,Ayanna,African
2379,Girl,Innocent,Ayanna,Hindi
2380,Girl,Little one,Ayasha,American
2381,Girl,Little one,Ayasha,Native-American
2382,Girl,Royal,Ayati,Hindi
2383,Boy,Intelligent,Aydin,Arabic
2384,Girl,Sign; distinct,Ayeh,Arabic
2385,Girl,Name of prophet's (bpuh) wife,Ayesha,Arabic
2386,Girl,First to dance,Ayita,American
2387,Girl,First to dance,Ayita,Native-American
2388,Girl,One,Aykai,Sikh
2389,Girl,The oak tree,Ayla,Biblical
2390,Girl,The oak tree,Ayla,Hebrew
2391,Girl,Moon angel,Aymalak,Arabic
2392,Boy,"Holy, right-hand worker",Ayman,Arabic
2393,Boy,"Holy, right-hand worker",Ayman,Persian
2394,Girl,One who causes joy,Ayoka,African
2395,Boy,A prophet's name,Ayoob,Arabic
2396,Boy,A prophet's name,"Ayoob, ayyub",Arabic
2397,Girl,Life,Ayoshi,Bengali
2398,Girl,Moon fairy,Aypari,Arabic
2399,Girl,Moonlike,Aysal,Arabic
2400,Girl,Moonlight,Aysel,Turkish
2401,Girl,Life,Aysha,African
2402,Boy,Companion of prophet muhammad,Ayub,Arabic
2403,Boy,Long lived,Ayush,Hindi
2404,Girl,Long life,Ayushi,Hindi
2405,Boy,Na,Ayyad,Arabic
2406,Boy,A prophet's name,"Ayyub, ayoob",Arabic
2407,Boy,Strong,Az,Hebrew
2408,Boy,Comfort,Aza,Arabic
2409,Boy,"Free, unrestrained",Azad,Arabic
2410,Girl,Free,Azadah,Arabic
2411,Girl,"Strong, bright",Azah,Arabic
2412,Boy,The powerful one,Azam,Arabic
2413,Girl,Ultimate,Azana,African
2414,Girl,"Fire, scarlet",Azar,Persian
2415,Girl,"Fire, scarlet",Azara,Persian
2416,Boy,"Great,dignified,exalted","Azeem, azim",Arabic
2417,Boy,"Dear, beloved,respected,precious,powerful, rare","Azeez , aziz",Arabic
2418,Girl,Esteemed; precious; cherished,Azeeza,Arabic
2419,Girl,Flowers; blossoms,Azhaar,Arabic
2420,Boy,Famous,Azhar,Hindi
2421,Boy,Famous,Azhar,Hindu
2422,Girl,From the east,Azia,American
2423,Boy,One of the ninety-nine names of god;,Azim,Arabic
2424,Girl,"Great, dignified","Azima, azeemah",Arabic
2425,Girl,Accessories (usually jewelry),Azin,Arabic
2426,Girl,Name of an iranian princess,Azita,Arabic
2427,Boy,"A friend, comrade, dear",Aziz,Arabic
2428,Girl,Precious,Aziza,Egyptian
2429,Girl,"Esteemed, precious, cherished, dear,beloved, honored, respected, worthy","Aziza, azeezah",Arabic
2430,Girl,"Esteemed, precious, cherished","Azizah, azeeza",Arabic
2431,Girl,Highly valued,Azize,Others
2432,Girl,"Dear, precious",Azize,Turkish
2433,Girl,Precious one,Azizi,African
2434,Girl,Pure,Azra,Hebrew
2435,Girl,God is my aid,Azriel,Hebrew
2436,Girl,Past glory,Azuka,African
2437,Girl,Sky blue,Azura,Spanish
2438,Girl,Bluish color,Azure,Latin
2439,Girl,Young female gazelle,Azza,Arabic
2440,Boy,Determined; resolved,Azzaam,Arabic
2441,Girl,"Young, female gazelle",Azzah,Arabic
2442,Boy,"Determined, resolved",Azzam,Arabic
2443,Boy,"Determined, resolved","Azzam, azam",Arabic
2444,Boy,Dazzling; brilliant,Baahir,Arabic
2445,Boy,Eldest,Baakir,African
2446,Boy,Risen sun,Baalaaditya,Bengali
2447,Girl,Child,Baalak,Sikh
2448,Boy,God's hymns,Baan,Sikh
2449,Boy,One of the names of god;,Baari,Arabic
2450,Boy,Smiling,Baasim,Arabic
2451,Girl,Smiling,Baasima,Arabic
2452,Boy,One who spreads or grants prosperity,Baasit,Arabic
2453,Boy,"Door, gate, chapter, topic, subject",Bab,Arabic
2454,Girl,Born on thursday,Baba,African
2455,Boy,Loving father,Baback,Persian
2456,Boy,Na,Babbu,Sikh
2457,Girl,Derived from elizabeth,Babette,French
2458,Boy,Grandfather,Babu,African
2459,Boy,A pet name,Babu,Bengali
2460,Boy,"Father,tree",Babul,Bengali
2461,Girl,Baby,Baby,English
2462,Girl,Yen white,Bach,Vietnamese
2463,Boy,Promise,Bachan,Sikh
2464,Boy,Wise person,Bachaspati,Bengali
2465,Girl,Without worry,Bachint,Sikh
2466,Boy,Wounderous merits,Bachittar,Sikh
2467,Boy,Cloud,Badal,Bengali
2468,Boy,Cloud,Badal,Hindi
2469,Boy,Full moon,Bade,Others
2470,Girl,Bather,Baden,German
2471,Boy,Creator; inventor,Badi,Arabic
2472,Girl,"Unprecedented, admirable, unique",Badi'a,Arabic
2473,Girl,"Unprecedented, admirable, unique",Badia,Arabic
2474,Boy,Novel; primal,Badiy,Arabic
2475,Boy,Full moon,Badr,Arabic
2476,Boy,Full moon of the faith,Badr al din,Arabic
2477,Boy,Full moon of the faith,Badr udeen,Arabic
2478,Girl,Full moon,Badra,Arabic
2479,Boy,Full moon,Badrani,African
2480,Boy,Lord vishnu,Badri,Bengali
2481,Boy,Lord vishnu,Badri narayanan,Bengali
2482,Boy,Lord of mount badri,Badrinath,Bengali
2483,Boy,Gift of badri,Badriprasad,Bengali
2484,Girl,Resembling full moon,Badriya,Arabic
2485,Girl,Resembling the full moon,Badriyyah,Arabic
2486,Boy,Born at full moon,Badru,African
2487,Boy,"Emperor, king",Badshah,Arabic
2488,Girl,Tenth born child,Badu,African
2489,Boy,Boar,Baeddan,Welsh
2490,Girl,"Ignorant, not related",Baegana,Sikh
2491,Girl,Name of a raaga,Bageshri,Hindi
2492,Boy,Beautiful; magnificent,Baha,Arabic
2493,Boy,Magnificent of the faith,Baha al din,Arabic
2494,Boy,Magnificence of the faith,"Baha al din, bahiyy al din",Arabic
2495,Boy,The magnificent of the faith,Baha udeen,Arabic
2496,Boy,One who is brave and corageous,Bahadar,Sikh
2497,Boy,Spirited,"Bahadur brave, valiant, high",Arabic
2498,Boy,Victory of the brave,Bahadurjit,Sikh
2499,Girl,Spring,"Bahamin, bahameen",Arabic
2500,Girl,"Spring, prime, bloom, beauty, glory, delight",Bahar,Arabic
2501,Girl,Someone who brings the spring (or a sprint flower),Baharah,Arabic
2502,Girl,Small spring (season),Baharak,Arabic
2503,Boy,Sea man,Bahari,African
2504,Girl,Dazzling; brilliant,Baheera,Arabic
2505,Boy,"Fine, good",Bahi,Arabic
2506,Boy,"Always happy, pleasant",Bahij,Arabic
2507,Girl,"Joyful, delightful, happy",Bahijah,Arabic
2508,Boy,"Brilliant,dazzling",Bahir,Arabic
2509,Girl,"Dazzling, brilliant","Bahira, baheera",Arabic
2510,Boy,The magnificent of the faith,Bahiy udeen,Arabic
2511,Girl,"Beautiful, radiant",Bahiya,Arabic
2512,Girl,Beautiful; radiant,Bahiyaa,Arabic
2513,Boy,Magnificent of the faith,Bahiyy al din,Arabic
2514,Boy,The planet mars,Bahram,Arabic
2515,Boy,"A persian king, mars planet",Bahram,Persian
2516,Boy,Lord kartikeya,Bahuliya,Hindi
2517,Boy,Another name for god; away; distant,Baid,Arabic
2518,Girl,Name of flower,Baijanti,Bengali
2519,Girl,Flag,Baijayanti,Bengali
2520,Girl,"Bailiff, steward",Bailey,English
2521,Boy,Steward,Bailey,French
2522,Boy,Fair bridge,Bain,Irish
2523,Girl,Sparkling,Baina,African
2524,Boy,Fair bridge,Bainbridge,Irish
2525,Girl,Independent,Bairagi,Sikh
2526,Boy,"Minstrel, poet",Baird,Celtic/Gaelic
2527,Boy,"Minstrel, poet",Baird,Irish
2528,Boy,"Child, born",Bairn,Celtic/Gaelic
2529,Boy,"Child, born",Bairn,Irish
2530,Boy,One of the ninety-nine names of god,Bais,Arabic
2531,Girl,First day of month baishak,Baisakhi,Bengali
2532,Girl,An ancient city of india,Baishali,Bengali
2533,Girl,Wealth,Baivavi,Bengali
2534,Boy,Lord hanumanji,Bajrang,Hindi
2535,Girl,Crane,Baka,Hindi
2536,Girl,Crane,Baka,Hindu
2537,Boy,"Time, point of time",Bakhat,Sikh
2538,Girl,The blessed one,Bakhsheesh,Sikh
2539,Boy,"Good fortune, luck, prosperity",Bakht,Arabic
2540,Boy,Na,Bakhtawer,Sikh
2541,Boy,Flower,Bakool,Hindi
2542,Boy,"Camel, first born, the eldest child",Bakr,Arabic
2543,Girl,Devine blessing,Baksheesh,Sikh
2544,Boy,Blessed,Bakshi,Sikh
2545,Boy,Devine blessing,Bakshish,Sikh
2546,Boy,Devine blessing,Baksis,Sikh
2547,Boy,Devine blessing,Baksish,Sikh
2548,Boy,Flower,Bakul,Bengali
2549,Girl,Flower name,Bakul,Hindi
2550,Girl,Nagakeshar flower,Bakula,Hindi
2551,Boy,Mighty,Bal,Sikh
2552,Girl,A young girl,Bala,Hindi
2553,Boy,Another name for the quran,Balagh,Arabic
2554,Boy,Nick name,Balai,Bengali
2555,Boy,Lord venkatesh,Balaji,Hindi
2556,Girl,A sort of cranes,Balaka,Bengali
2557,Boy,Child master,Balaknath,Sikh
2558,Girl,Na,Balan,Sikh
2559,Boy,Full of strenght,Balbir,Hindi
2560,Boy,Strong; couragious,Balbir,Sikh
2561,Boy,Inarticulate,Balbo,Latin
2562,Boy,Brave one,Baldasarre,Italian
2563,Boy,Another name of balram,Baldeb,Sikh
2564,Girl,Creative and idealistic,Baldeep,Sikh
2565,Boy,God of light,Balder,Others
2566,Boy,Strong,Baldev,Hindi
2567,Boy,The mighty god,Baldev,Sikh
2568,Boy,Bold friend,Baldwin,German
2569,Boy,Home of the mutima clan,Bale,Others
2570,Boy,Lord krishna,Balendra,Sikh
2571,Boy,Baby krishna,Balgopal,Hindi
2572,Boy,Krishna,Balgovind,Hindi
2573,Boy,Surrounded by strength,Balhaar,Sikh
2574,Boy,Monkey king,Bali,Hindi
2575,Boy,"Eloquent, well versed",Baligh,Arabic
2576,Boy,Knights of the round table,Balin,English
2577,Girl,Lord krishna,Balinder,Sikh
2578,Girl,Lord krishna,Balinderjit,Sikh
2579,Boy,Strong and healthy,Balint,Latin
2580,Boy,Mighty victorious,Baljeet,Sikh
2581,Girl,One who cares for others,Baljinder,Sikh
2582,Girl,Mighty victorious,Baljit,Sikh
2583,Boy,Life with strength,Baljiwan,Sikh
2584,Boy,Na,Balkar,Sikh
2585,Girl,"Bina, a musical instrument",Ballaki,Bengali
2586,Boy,Brave,Ballard,German
2587,Girl,Walking quietly,Ballari,Hindi
2588,Girl,Walking quietly,Ballari,Hindu
2589,Boy,Beloved,Ballav,Bengali
2590,Boy,Prophet,Balmiki,Bengali
2591,Girl,The name of the queen of sheba,Balqis,Arabic
2592,Girl,Name of the queen of sheba,"Balqis, bilqis",Arabic
2593,Boy,Strong,Balraj,Hindi
2594,Boy,Elder brother of sri krishna,Balraj,Sikh
2595,Boy,The brother of lord krishna,Balram,Hindi
2596,Boy,Might lord,Balram,Sikh
2597,Girl,Na,Balroop,Sikh
2598,Girl,One with glorious might,Baltej,Sikh
2599,Boy,One of the 3 kings,Balthasar,Greek
2600,Girl,Powerful,Baltishna,Bengali
2601,Boy,Powerful and mighty,Balvan,Sikh
2602,Boy,Powerful and brave,Balveer,Sikh
2603,Girl,Victorious through strength,Balvinder,Sikh
2604,Boy,Powerful and brave,Balvir,Sikh
2605,Boy,Strong,Balwant,Hindi
2606,Boy,Full of might,Balwant,Sikh
2607,Girl,Victorious through strength,Balwinder,Sikh
2608,Girl,Child,Bambi,Italian
2609,Boy,Early morning,Bamdad,Arabic
2610,Boy,"To become, forest",Ban,Sikh
2611,Boy,Not available,Ban,Vietnamese
2612,Girl,A flower (violet),Banafshah,Arabic
2613,Boy,Wild flower,Banaful,Bengali
2614,Boy,Pointed hill,Banagher,Celtic/Gaelic
2615,Boy,Pointed hill,Banagher,Irish
2616,Boy,Lotus,Banaj,Hindi
2617,Girl,Finger tips,Banan,Arabic
2618,Boy,Lord krishna,Banbihari,Hindi
2619,Boy,Bean field,Bancroft,English
2620,Boy,The person,Banda,Sikh
2621,Girl,Worship,Bandana,Bengali
2622,Girl,Born away from home,Bandele,African
2623,Boy,Helper,Bandhu,Hindi
2624,Girl,Pretty,Bandhura,Hindi
2625,Girl,Who is worshiped,Bandita,Bengali
2626,Boy,Long-awaited child,Bane,Hawaiian
2627,Girl,Guru's word,Banee,Sikh
2628,Girl,Fire,Banhi,Hindi
2629,Girl,A tongue of fire,Banhisikha,Bengali
2630,Girl,Guru's word,Bani,Sikh
2631,Girl,Lady,Banita,Sikh
2632,Boy,Victory of the forest,Banjeet,Sikh
2633,Girl,Second born of twins,Banji,African
2634,Boy,Lord krishna,Banke,Hindi
2635,Boy,Name of krishna,Banke bihari,Bengali
2636,Boy,Lord krishna,Bankebihari,Hindi
2637,Boy,Curved,Bankim,Bengali
2638,Boy,Lord krishna,Bankim,Hindi
2639,Boy,Crescent moon,Bankimchandra,Bengali
2640,Girl,A garland of 5 types of flowers,Banmala,Bengali
2641,Girl,Maiden,Banni,Hindi
2642,Boy,Blond child,Banning,Celtic/Gaelic
2643,Girl,"Lady, gentlewoman","Bano , banou",Arabic
2644,Girl,"Flute, bansoori",Bansari,Hindi
2645,Boy,Flute,Banshi,Bengali
2646,Boy,Lord krishna,Banshidhar,Bengali
2647,Boy,Flute,Bansi,Hindi
2648,Boy,Lord krishna,Banwari,Hindi
2649,Boy,The banyan tree,Banyan,English
2650,Boy,"To order, to bid",Bao,Vietnamese
2651,Girl,"Expanded,large, wealthy",Bapti,Bengali
2652,Boy,"Remaining, lasting",Baqee,Arabic
2653,Boy,Man of knowledge,Baqer,Arabic
2654,Boy,Man of knowledge,Baqer,Persian
2655,Girl,To choose,Bara,Hebrew
2656,Girl,'a excelling,Baraa,Arabic
2657,Girl,Excelling,Baraa'a,Arabic
2658,Boy,Barabba,Barabas,Hebrew
2659,Boy,Thunder,Barak,Biblical
2660,Boy,Lightning,Barak,Hebrew
2661,Boy,"Blessings,abundance",Baraka,Arabic
2662,Boy,Blessing,Barakah,Arabic
2663,Girl,Stranger,Barb,Latin
2664,Girl,Stranger,Barbara,Latin
2665,Girl,Derived from barbara,Barbie,American
2666,Boy,Hero,Barbod,Persian
2667,Girl,Stranger,Barbra,Latin
2668,Boy,Meadow of the birch tree,Barclay,English
2669,Boy,The prince,Bardia,Persian
2670,Boy,Entient citi(gaur),Barendra,Bengali
2671,Boy,Skillful,Bari,Arabic
2672,Girl,Excelling,Bari'ah,Arabic
2673,Girl,Excelling,Bariah,Arabic
2674,Boy,Cloud,Barid,Hindi
2675,Boy,Clouid,Barid,Hindu
2676,Boy,Innocent,Barii,Arabic
2677,Girl,"Bloom, be successful",Barika,Arabic
2678,Girl,Na,Barinder,Sikh
2679,Boy,Ocean,Barindra,Hindi
2680,Boy,Peaceful,Baris,Turkish
2681,Girl,Na,Barjinder,Sikh
2682,Boy,"Abundance, prosperity, blessing, auspicious",Barkat,Arabic
2683,Boy,Blessings,Barke,African
2684,Girl,Rain,Barkha,Hindi
2685,Girl,Gods given beauty,Barminder,Sikh
2686,Boy,Son of comfort,Barnabas,Biblical
2687,Boy,Son of a missionary,Barnabas,Greek
2688,Girl,Dispersion of seven colors,Barnali,Bengali
2689,Girl,Script,Barnalipi,Bengali
2690,Boy,Derived from bernard,Barnard,German
2691,Boy,Derived from bernard,Barney,English
2692,Girl,Beautifull,Barnini,Bengali
2693,Boy,Derived from bernard,Barny,German
2694,Boy,Noble man,Baron,German
2695,Girl,Lawyer,Barr,English
2696,Girl,Strength of a bear,Barrett,German
2697,Boy,Town of barr,Barrington,English
2698,Boy,Marksman,Barry,Celtic/Gaelic
2699,Boy,Marksman,Barry,Irish
2700,Boy,Welcome rain,Barsaat,Hindi
2701,Girl,Radhaji\'s birthplace,Barsana,Bengali
2702,Girl,Rain,Barsha,Hindi
2703,Boy,Son of tolmai,Bart,Biblical
2704,Boy,Son of tolmai,Bart,Hebrew
2705,Boy,Son of tolmai,Barth,Biblical
2706,Boy,Son of tolmai,Barth,Hebrew
2707,Boy,"Hill, furrow",Bartholemew,Biblical
2708,Boy,"Hill, furrow",Bartholemew,Hebrew
2709,Boy,Son of tolmai,Bartholomew,Biblical
2710,Boy,Son of tolmai,Bartholomew,Hebrew
2711,Boy,"Hill, furrow",Barto,Spanish
2712,Boy,Barley farm,Barton,English
2713,Boy,Blessed,Baruch,Biblical
2714,Boy,Blessed,Baruch,Hebrew
2715,Boy,Lord of the sea,Barun,Bengali
2716,Boy,Lord of the sea,Barun,Hindi
2717,Girl,Wife of the lord of the sea,Baruna,Bengali
2718,Girl,Goddess durga,Baruni,Hindi
2719,Boy,Marksman,Bary,Celtic/Gaelic
2720,Boy,Marksman,Bary,Irish
2721,Boy,Smiling,Basaam,Arabic
2722,Girl,Wife of lord indra,Basabi,Hindi
2723,Boy,Another name for the quran,Basair,Arabic
2724,Boy,Season of spring,Basant,Bengali
2725,Boy,Spring,Basant,Hindi
2726,Girl,Spring,Basant,Sikh
2727,Boy,Spring,Basanta,Bengali
2728,Girl,Spring,Basanti,Hindi
2729,Boy,"Sight, vision, the eye",Basar,Arabic
2730,Boy,Lord of bulls,Basav,Bengali
2731,Boy,The short one,Base,English
2732,Girl,Smiling,Baseema,Arabic
2733,Boy,Brave,Basel,Arabic
2734,Boy,Forerunner,Bash,African
2735,Boy,Bringer of glad tidings,Bashaar,Arabic
2736,Boy,"Good news,glad tidings",Bashaarat,Arabic
2737,Boy,"Man, mortal",Bashar,Arabic
2738,Boy,One who carries good news,Basheer,Arabic
2739,Boy,"Harbinger of good things, a messenger of good news","Basheer, bashir",Arabic
2740,Girl,Bringer of good tidings,Basheera,Arabic
2741,Girl,Bringer of good tidings,Basheera,Bengali
2742,Boy,Bringer of good news,Bashir,Arabic
2743,Girl,"Bringer of good tidings, joy","Bashirah, basheera",Arabic
2744,Girl,Freedom,Bashita,Bengali
2745,Boy,Bringer of good news,Bashshar,Arabic
2746,Girl,The earth,Bashumati,Bengali
2747,Girl,The earth,Bashundhara,Bengali
2748,Boy,Like a king,Basil,Greek
2749,Boy,Smiling,Basim,Arabic
2750,Girl,Smiling,"Basimah, baseema",Arabic
2751,Boy,One of the ninety-nine names of god,Basir,Arabic
2752,Boy,Very knowledge and skill this person,Baskar,Bengali
2753,Girl,A smile,Basma,Arabic
2754,Girl,A smile,Basmah,Arabic
2755,Boy,Smiling a lot,Basman,Arabic
2756,Boy,Smiling,Bassam,Arabic
2757,Boy,Smiling,"Bassam, basim",Arabic
2758,Boy,Of the city of bubastis,Bast,African
2759,Boy,"Venerable, revered",Bastien,French
2760,Boy,Name of lord surya,Basu,Bengali
2761,Boy,Father of krishna,Basudeb,Bengali
2762,Girl,The earth,Basudha,Bengali
2763,Girl,Hindu ritual,Basudhara,Bengali
2764,Boy,Short for bartholomew,Bat,American
2765,Girl,Seventh daughter,Bathsheba,Biblical
2766,Girl,Seventh daughter,Bathsheba,Hebrew
2767,Boy,Another name for prophet muhammad,Batin,Arabic
2768,Girl,Ascetic virgin,Batool,Arabic
2769,Boy,Boy,Batuk,Hindi
2770,Girl,Ascetic virgin,"Batul, batool",Arabic
2771,Girl,Future,Bavishya,Bengali
2772,Boy,"Father, grandfather",Bawa,Sikh
2773,Boy,A baker,Baxter,English
2774,Boy,Another name for the quran,Bayan,Arabic
2775,Boy,With red-brown hair,Bayard,French
2776,Girl,Na,Bayit,Sikh
2777,Girl,Beautiful,Bayle,American
2778,Girl,Bailiff,Baylee,English
2779,Boy,Steward,Bayley,French
2780,Boy,"Clear,evident",Bayyan,Arabic
2781,Boy,Falcon,Baz,Arabic
2782,Boy,Kingly,Bazyli,Polish
2783,Boy,"Unequalled, matchless, unique",Be nazir,Arabic
2784,Girl,"Unequalled, matchless, unique","Be nazir, benazir",Arabic
2785,Girl,Blessed,Bea,American
